row_id,title,authors,journal,year,doi,url,url_type,coder,date_coded,notes
968,Youth screen use in the ABCD® study.,Bagot KS; Tomko RL; Marshall AT; Hermann J; Cummins K; Ksinan A; Kakalis M; Breslin F; Lisdahl KM; Mason M; Redhead JN; Squeglia LM; Thompson WK; Wade T; Tapert SF; Fuemmeler BF; Baker FC,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101150,https://doi.org/10.1016/j.dcn.2022.101150,DOI,AI,2026-03-24,
969,"School Climate, Cortical Structure, and Socioemotional Functioning: Associations across Family Income Levels.",Hackman DA; Duan L; McConnell EE; Lee WJ; Beak AS; Kraemer DJM,Journal of cognitive neuroscience,2022,10.1162/jocn_a_01833,https://doi.org/10.1162/jocn_a_01833,DOI,AI,2026-03-24,
970,Examining reaction time variability on the stop-signal task in the ABCD study.,Epstein JN; Karalunas SL; Tamm L; Dudley JA; Lynch JD; Altaye M; Simon JO; Maloney TC; Atluri G,Journal of the International Neuropsychological Society : JINS,2022,10.1017/S1355617722000431,https://doi.org/10.1017/S1355617722000431,DOI,AI,2026-03-24,
971,"Sex-specific genetic association between psychiatric disorders and cognition, behavior and brain imaging in children and adults.",Gui Y; Zhou X; Wang Z; Zhang Y; Wang Z; Zhou G; Zhao Y; Liu M; Lu H; Zhao H,Translational psychiatry,2022,10.1038/s41398-022-02041-6,https://doi.org/10.1038/s41398-022-02041-6,DOI,AI,2026-03-24,
972,Fairness-related performance and explainability effects in deep learning models for brain image analysis.,Stanley EAM; Wilms M; Mouches P; Forkert ND,"Journal of medical imaging (Bellingham, Wash.)",2022,10.1117/1.JMI.9.6.061102,https://doi.org/10.1117/1.JMI.9.6.061102,DOI,AI,2026-03-24,
973,Adolescent Mental Health and Family Economic Hardships: The Roles of Adverse Childhood Experiences and Family Conflict.,Barnhart S; Garcia AR; Karcher NR,Journal of youth and adolescence,2022,10.1007/s10964-022-01671-9,https://doi.org/10.1007/s10964-022-01671-9,DOI,AI,2026-03-24,
974,"Genome-wide analyses of individual differences in quantitatively assessed reading- and language-related skills in up to 34,000 people.",Eising E; Mirza-Schreiber N; de Zeeuw EL; Wang CA; Truong DT; Allegrini AG; Shapland CY; Zhu G; Wigg KG; Gerritse ML; Molz B; Alagöz G; Gialluisi A; Abbondanza F; Rimfeld K; van Donkelaar M; Liao Z; Jansen PR; Andlauer TFM; Bates TC; Bernard M; Blokland K; Bonte M; Børglum AD; Bourgeron T; Brandeis D; Ceroni F; Csépe V; Dale PS; de Jong PF; DeFries JC; Démonet JF; Demontis D; Feng Y; Gordon SD; Guger SL; Hayiou-Thomas ME; Hernández-Cabrera JA; Hottenga JJ; Hulme C; Kere J; Kerr EN; Koomar T; Landerl K; Leonard GT; Lovett MW; Lyytinen H; Martin NG; Martinelli A; Maurer U; Michaelson JJ; Moll K; Monaco AP; Morgan AT; Nöthen MM; Pausova Z; Pennell CE; Pennington BF; Price KM; Rajagopal VM; Ramus F; Richer L; Simpson NH; Smith SD; Snowling MJ; Stein J; Strug LJ; Talcott JB; Tiemeier H; van der Schroeff MP; Verhoef E; Watkins KE; Wilkinson M; Wright MJ; Barr CL; Boomsma DI; Carreiras M; Franken MJ; Gruen JR; Luciano M; Müller-Myhsok B; Newbury DF; Olson RK; Paracchini S; Paus T; Plomin R; Reilly S; Schulte-Körne G; Tomblin JB; van Bergen E; Whitehouse AJO; Willcutt EG; St Pourcain B; Francks C; Fisher SE,Proceedings of the National Academy of Sciences of the United States of America,2022,10.1073/pnas.2202764119,https://doi.org/10.1073/pnas.2202764119,DOI,AI,2026-03-24,
975,The ABCD stop signal data: Response to Bissett et al.,Garavan H; Chaarani B; Hahn S; Allgaier N; Juliano A; Yuan DK; Orr C; Watts R; Wager TD; Ruiz de Leon O; Hagler DJ; Potter A,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101144,https://doi.org/10.1016/j.dcn.2022.101144,DOI,AI,2026-03-24,
976,Integrative analysis of genomic and exposomic influences on youth mental health.,Choi KW; Wilson M; Ge T; Kandola A; Patel CJ; Lee SH; Smoller JW,"Journal of child psychology and psychiatry, and allied disciplines",2022,10.1111/jcpp.13664,https://doi.org/10.1111/jcpp.13664,DOI,AI,2026-03-24,
977,"Impact of Childhood Trauma Exposure, Genetic Variation in Endocannabinoid Signaling, and Anxiety on Frontolimbic Pathways in Children.",Marusak HA; Evanski J; Desai S; Rabinak CA,Cannabis and cannabinoid research,2022,10.1089/can.2022.0144,https://doi.org/10.1089/can.2022.0144,DOI,AI,2026-03-24,
978,Location matters: Regional variation in association of community burden of COVID-19 with caregiver and youth worry.,Marshall AT; Hackman DA; Kan E; Abad S; Baker FC; Baskin-Sommers A; Dowling GJ; Gonzalez MR; Guillaume M; Kiss O; McCabe CJ; McCandliss BD; Pelham WE; Tapert SF; Van Rinsveld A; Sowell ER,Health & place,2022,10.1016/j.healthplace.2022.102885,https://doi.org/10.1016/j.healthplace.2022.102885,DOI,AI,2026-03-24,
979,A prospective investigation of youth alcohol experimentation and reward responsivity in the ABCD study.,May AC; Jacobus J; Simmons AN; Tapert SF,Frontiers in psychiatry,2022,10.3389/fpsyt.2022.886848,https://doi.org/10.3389/fpsyt.2022.886848,DOI,AI,2026-03-24,
980,Atypical Functional Network Properties and Associated Dimensions of Child Psychopathology During Rest and Task Performance.,Reimann GE; Stier AJ; Moore TM; Durham EL; Jeong HJ; Cardenas-Iniguez C; Dupont RM; Pines JR; Berman MG; Lahey BB; Kaczkurkin AN,Biological psychiatry global open science,2022,10.1016/j.bpsgos.2022.07.007,https://doi.org/10.1016/j.bpsgos.2022.07.007,DOI,AI,2026-03-24,
981,Big or Little Data for Magnetic Resonance Imaging Research in Psychiatry?,Talati A; van Dijk MT; Weissman MM,Biological psychiatry,2022,10.1016/j.biopsych.2022.06.007,https://doi.org/10.1016/j.biopsych.2022.06.007,DOI,AI,2026-03-24,
982,Brain structural changes and the development of interference control in children with ADHD: The predictive value of physical activity and body mass index.,Ludyga S; Ishihara T,NeuroImage. Clinical,2022,10.1016/j.nicl.2022.103141,https://doi.org/10.1016/j.nicl.2022.103141,DOI,AI,2026-03-24,
983,Prediction of fluid intelligence from T1-w MRI images: A precise two-step deep learning framework.,Li M; Jiang M; Zhang G; Liu Y; Zhou X,PloS one,2022,10.1371/journal.pone.0268707,https://doi.org/10.1371/journal.pone.0268707,DOI,AI,2026-03-24,
984,Using Explainable Artificial Intelligence to Discover Interactions in an Ecological Model for Obesity.,Allen B; Lane M; Steeves EA; Raynor H,International journal of environmental research and public health,2022,10.3390/ijerph19159447,https://doi.org/10.3390/ijerph19159447,DOI,AI,2026-03-24,
985,"Longitudinal Assessments of Neurocognitive Performance and Brain Structure Associated With Initiation of Tobacco Use in Children, 2016 to 2021.",Dai HD; Doucet GE; Wang Y; Puga T; Samson K; Xiao P; Khan AS,JAMA network open,2022,10.1001/jamanetworkopen.2022.25991,https://doi.org/10.1001/jamanetworkopen.2022.25991,DOI,AI,2026-03-24,
986,"Assessment of Parent Income and Education, Neighborhood Disadvantage, and Child Brain Structure.",Rakesh D; Zalesky A; Whittle S,JAMA network open,2022,10.1001/jamanetworkopen.2022.26208,https://doi.org/10.1001/jamanetworkopen.2022.26208,DOI,AI,2026-03-24,
987,"Effects of sleep duration on neurocognitive development in early adolescents in the USA: a propensity score matched, longitudinal, observational study.",Yang FN; Xie W; Wang Z,The Lancet. Child & adolescent health,2022,10.1016/S2352-4642(22)00188-2,https://doi.org/10.1016/S2352-4642(22)00188-2,DOI,AI,2026-03-24,
988,"Longitudinally stable, brain-based predictive models mediate the relationships between childhood cognition and socio-demographic, psychological and genetic factors.",Pat N; Wang Y; Anney R; Riglin L; Thapar A; Stringaris A,Human brain mapping,2022,10.1002/hbm.26027,https://doi.org/10.1002/hbm.26027,DOI,AI,2026-03-24,
989,Comparing personalized brain-based and genetic risk scores for major depressive disorder in large population samples of adults and adolescents.,Thng G; Shen X; Stolicyn A; Harris MA; Adams MJ; Barbu MC; Kwong ASF; Frangou S; Lawrie SM; McIntosh AM; Romaniuk L; Whalley HC,European psychiatry : the journal of the Association of European Psychiatrists,2022,10.1192/j.eurpsy.2022.2301,https://doi.org/10.1192/j.eurpsy.2022.2301,DOI,AI,2026-03-24,
990,Contemporary screen time modalities and disruptive behavior disorders in children: a prospective cohort study.,Nagata JM; Chu J; Ganson KT; Murray SB; Iyer P; Gabriel KP; Garber AK; Bibbins-Domingo K; Baker FC,"Journal of child psychology and psychiatry, and allied disciplines",2022,10.1111/jcpp.13673,https://doi.org/10.1111/jcpp.13673,DOI,AI,2026-03-24,
991,Effect of exposure to maternal diabetes during pregnancy on offspring's brain cortical thickness and neurocognitive functioning.,Ahmed S; Cano MÁ; Sánchez M; Hu N; Ibañez G,Child neuropsychology : a journal on normal and abnormal development in childhood and adolescence,2022,10.1080/09297049.2022.2103105,https://doi.org/10.1080/09297049.2022.2103105,DOI,AI,2026-03-24,
992,Systematic evaluation of machine learning algorithms for neuroanatomically-based age prediction in youth.,Modabbernia A; Whalley HC; Glahn DC; Thompson PM; Kahn RS; Frangou S,Human brain mapping,2022,10.1002/hbm.26010,https://doi.org/10.1002/hbm.26010,DOI,AI,2026-03-24,
993,"Disparities in sleep duration among American children: effects of race and ethnicity, income, age, and sex.",Giddens NT; Juneau P; Manza P; Wiers CE; Volkow ND,Proceedings of the National Academy of Sciences of the United States of America,2022,10.1073/pnas.2120009119,https://doi.org/10.1073/pnas.2120009119,DOI,AI,2026-03-24,
994,Socioeconomic disadvantage and episodic memory ability in the ABCD sample: Contributions of hippocampal subregion and subfield volumes.,Botdorf M; Dunstan J; Sorcher L; Dougherty LR; Riggins T,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101138,https://doi.org/10.1016/j.dcn.2022.101138,DOI,AI,2026-03-24,
995,Application of the RDoC Framework to Predict Alcohol Use and Suicidal Thoughts and Behaviors among Early Adolescents in the Adolescent Brain and Cognitive Development (ABCD) Study.,Aguinaldo LD; Coronado C; Gomes DA; Courtney KE; Jacobus J,Brain sciences,2022,10.3390/brainsci12070935,https://doi.org/10.3390/brainsci12070935,DOI,AI,2026-03-24,
996,"Associations Between Adverse Childhood Experiences, Adolescent Screen Time and Physical Activity During the COVID-19 Pandemic.",Raney JH; Testa A; Jackson DB; Ganson KT; Nagata JM,Academic pediatrics,2022,10.1016/j.acap.2022.07.007,https://doi.org/10.1016/j.acap.2022.07.007,DOI,AI,2026-03-24,
997,Social Epidemiology of Early Adolescent Cyberbullying in the United States.,Nagata JM; Trompeter N; Singh G; Ganson KT; Testa A; Jackson DB; Assari S; Murray SB; Bibbins-Domingo K; Baker FC,Academic pediatrics,2022,10.1016/j.acap.2022.07.003,https://doi.org/10.1016/j.acap.2022.07.003,DOI,AI,2026-03-24,
998,"Proportional intracranial volume correction differentially biases behavioral predictions across neuroanatomical features, sexes, and development.",Dhamala E; Ooi LQR; Chen J; Kong R; Anderson KM; Chin R; Yeo BTT; Holmes AJ,NeuroImage,2022,10.1016/j.neuroimage.2022.119485,https://doi.org/10.1016/j.neuroimage.2022.119485,DOI,AI,2026-03-24,
999,Nucleus Accumbens Response to Reward among Children with a Family History of Alcohol Use Problems: Convergent Findings from the ABCD Study and Michigan Longitudinal Study.,Martz ME; Hardee JE; Cope LM; McCurry KL; Soules M; Zucker RA; Heitzeg MM,Brain sciences,2022,10.3390/brainsci12070913,https://doi.org/10.3390/brainsci12070913,DOI,AI,2026-03-24,
1000,The ABCD Study: Brain Heterogeneity in Intelligence During a Neurodevelopmental Transition Stage.,Zhao Q; Voon V; Zhang L; Shen C; Zhang J; Feng J,"Cerebral cortex (New York, N.Y. : 1991)",2022,10.1093/cercor/bhab403,https://doi.org/10.1093/cercor/bhab403,DOI,AI,2026-03-24,
1001,COVID information and masking behaviors in U.S. adolescents: Findings from the Adolescent Brain Cognitive Development (ABCD) Study.,Nagata JM; Ganson KT; Liu J; Patel KP; Tai JC; Murray SB; Bibbins-Domingo K,Preventive medicine reports,2022,10.1016/j.pmedr.2022.101900,https://doi.org/10.1016/j.pmedr.2022.101900,DOI,AI,2026-03-24,
1002,Gray matter volumetric correlates of attention deficit and hyperactivity traits in emerging adolescents.,Li CS; Chen Y; Ide JS,Scientific reports,2022,10.1038/s41598-022-15124-7,https://doi.org/10.1038/s41598-022-15124-7,DOI,AI,2026-03-24,
1003,Editorial: The Epidemiology and Cognitive Characteristics of Attention-Deficit/Hyperactivity Disorder Depend on How Strictly the Disorder Is Defined.,Aloi J; Hulvershorn L,Journal of the American Academy of Child and Adolescent Psychiatry,2022,10.1016/j.jaac.2022.06.012,https://doi.org/10.1016/j.jaac.2022.06.012,DOI,AI,2026-03-24,
1004,"Prevalence of Mental Health Problems in Transgender Children Aged 9 to 10 Years in the US, 2018.",Russell DH; Hoq M; Coghill D; Pang KC,JAMA network open,2022,10.1001/jamanetworkopen.2022.23389,https://doi.org/10.1001/jamanetworkopen.2022.23389,DOI,AI,2026-03-24,
1005,Brain structural covariation linked to screen media activity and externalizing behaviors in children.,Zhao Y; Paulus M; Bagot KS; Constable RT; Yaggi HK; Redeker NS; Potenza MN,Journal of behavioral addictions,2022,10.1556/2006.2022.00044,https://doi.org/10.1556/2006.2022.00044,DOI,AI,2026-03-24,
1006,Social epidemiology of early adolescent problematic screen use in the United States.,Nagata JM; Singh G; Sajjad OM; Ganson KT; Testa A; Jackson DB; Assari S; Murray SB; Bibbins-Domingo K; Baker FC,Pediatric research,2022,10.1038/s41390-022-02176-8,https://doi.org/10.1038/s41390-022-02176-8,DOI,AI,2026-03-24,
1007,Unique prediction of developmental psychopathology from genetic and familial risk.,Loughnan RJ; Palmer CE; Makowski C; Thompson WK; Barch DM; Jernigan TL; Dale AM; Fan CC,"Journal of child psychology and psychiatry, and allied disciplines",2022,10.1111/jcpp.13649,https://doi.org/10.1111/jcpp.13649,DOI,AI,2026-03-24,
1008,Family Well-Being During the COVID-19 Pandemic: The Risks of Financial Insecurity and Coping.,Gonzalez MR; Brown SA; Pelham WE; Bodison SC; McCabe C; Baker FC; Baskin-Sommers A; Dick AS; Dowling GJ; Gebreselassie S; Guillaume M; Marshall AT; Sheth C; Sowell ER; Van Rinsveld A; Tapert SF,Journal of research on adolescence : the official journal of the Society for Research on Adolescence,2022,10.1111/jora.12776,https://doi.org/10.1111/jora.12776,DOI,AI,2026-03-24,
1009,"Depression and Psychosis Risk Shared Vulnerability for Motor Signs Across Development, Symptom Dimensions, and Familial Risk.",Damme KSF; Park JS; Walther S; Vargas T; Shankman SA; Mittal VA,Schizophrenia bulletin,2022,10.1093/schbul/sbab133,https://doi.org/10.1093/schbul/sbab133,DOI,AI,2026-03-24,
1010,"The Associations between Religion, Impulsivity, and Externalizing Behaviors in the Adolescent Brain Cognitive Development (ABCD) Study",Fahey KML; Nakai SC; Edwards JA; et al.,The International Journal for the Psychology of Religion,2022,10.1080/10508619.2022.2078590,https://doi.org/10.1080/10508619.2022.2078590,DOI,AI,2026-03-24,
1011,"Association Between Adverse Childhood Experiences and Diet, Exercise, and Sleep in Pre-adolescents.",Lewis-de Los Angeles WW,Academic pediatrics,2022,10.1016/j.acap.2022.06.007,https://doi.org/10.1016/j.acap.2022.06.007,DOI,AI,2026-03-24,
1012,Associations of polygenic risk for attention-deficit/hyperactivity disorder with general and specific dimensions of childhood psychological problems and facets of impulsivity.,Lahey BB; Tong L; Pierce B; Hedeker D; Berman MG; Cardenas-Iniguez C; Moore TM; Applegate B; Tiemeier H; Kaczkurkin AN,Journal of psychiatric research,2022,10.1016/j.jpsychires.2022.06.019,https://doi.org/10.1016/j.jpsychires.2022.06.019,DOI,AI,2026-03-24,
1013,"Clinical autism subscales have common genetic liabilities that are heritable, pleiotropic, and generalizable to the general population.",Thomas TR; Koomar T; Casten LG; Tener AJ; Bahl E; Michaelson JJ,Translational psychiatry,2022,10.1038/s41398-022-01982-2,https://doi.org/10.1038/s41398-022-01982-2,DOI,AI,2026-03-24,
1014,Does pubertal stage mediate the association between family environment and structure and function of the amygdala-mPFC circuit? A replication study of the longitudinal ABCD cohort.,Thijssen S; Collins PF; Luciana M,Developmental cognitive neuroscience,2022,10.1016/j.dcn.2022.101120,https://doi.org/10.1016/j.dcn.2022.101120,DOI,AI,2026-03-24,
1015,"Sex-different interrelationships of rs945270, cerebral gray matter volumes, and attention deficit hyperactivity disorder: a region-wide study across brain.",Luo X; Fang W; Lin X; Guo X; Chen Y; Tan Y; Wang L; Jing X; Wang X; Zhang Y; Yu T; Ide J; Cao Y; Yang L; Li CR,Translational psychiatry,2022,10.1038/s41398-022-02007-8,https://doi.org/10.1038/s41398-022-02007-8,DOI,AI,2026-03-24,
1016,Association of Social Determinants of Health and Vaccinations With Child Mental Health During the COVID-19 Pandemic in the US.,Xiao Y; Yip PS; Pathak J; Mann JJ,JAMA psychiatry,2022,10.1001/jamapsychiatry.2022.0818,https://doi.org/10.1001/jamapsychiatry.2022.0818,DOI,AI,2026-03-24,
1017,"Associations between organized sport participation and mental health difficulties: Data from over 11,000 US children and adolescents.",Hoffmann MD; Barnes JD; Tremblay MS; Guerrero MD,PloS one,2022,10.1371/journal.pone.0268583,https://doi.org/10.1371/journal.pone.0268583,DOI,AI,2026-03-24,
